id,continent,region,area,terrain,religion,climate,culture,goods,name,colonization_difficulty,income,manpower,size_modifier
1265,Oceania,SEIndianSea,Sea,sea,,,,,Western_Australian_Coast,,,,0.00
1266,Oceania,SEIndianSea,Sea,sea,,,,,Shark_Bay,,,,0.00
1266,Oceania,SEIndianSea,Sea,sea,,,,,Shark_Bay,,,,0.00
1267,Oceania,SEIndianSea,Sea,sea,,,,,Coast_of_New_Holland,,,,0.00
1267,Oceania,SEIndianSea,Sea,sea,,,,,Coast_of_New_Holland,,,,0.00
1268,Oceania,SEIndianSea,Sea,sea,,,,,Cape_Leeuwin,,,,0.00
1268,Oceania,SEIndianSea,Sea,sea,,,,,Cape_Leeuwin,,,,0.00
1269,Oceania,SEIndianSea,Sea,sea,,,,,Recherche_Archipelago,,,,0.00
1269,Oceania,SEIndianSea,Sea,sea,,,,,Recherche_Archipelago,,,,0.00
1270,Oceania,SEIndianSea,Sea,sea,,,,,Great_Australian_Bight,,,,0.00
1270,Oceania,SEIndianSea,Sea,sea,,,,,Great_Australian_Bight,,,,0.00
1271,Oceania,SEIndianSea,Sea,sea,,,,,Kangaroo_Island,,,,0.00
1271,Oceania,SEIndianSea,Sea,sea,,,,,Kangaroo_Island,,,,0.00
1272,Oceania,BarrierReefSea,Sea,sea,,,,,Eastern_Australia,,,,0.00
1272,Oceania,BarrierReefSea,Sea,sea,,,,,Eastern_Australia,,,,0.00
1273,Oceania,BarrierReefSea,Sea,sea,,,,,Sandy_Cape,,,,0.00
1273,Oceania,BarrierReefSea,Sea,sea,,,,,Sandy_Cape,,,,0.00
1274,Oceania,BarrierReefSea,Sea,sea,,,,,Capricorn_Channel,,,,0.00
1274,Oceania,BarrierReefSea,Sea,sea,,,,,Capricorn_Channel,,,,0.00
1275,Oceania,BarrierReefSea,Sea,sea,,,,,Coral_Sea,,,,0.00
1275,Oceania,BarrierReefSea,Sea,sea,,,,,Coral_Sea,,,,0.00
1276,Oceania,BarrierReefSea,Sea,sea,,,,,South_Coral_Sea,,,,0.00
1276,Oceania,BarrierReefSea,Sea,sea,,,,,South_Coral_Sea,,,,0.00
1277,Oceania,BarrierReefSea,Sea,sea,,,,,South_Coral_Sea,,,,0.00
1277,Oceania,BarrierReefSea,Sea,sea,,,,,South_Coral_Sea,,,,0.00
1278,Oceania,BarrierReefSea,Sea,sea,,,,,New_Caledonian_Sea,,,,0.00
1278,Oceania,BarrierReefSea,Sea,sea,,,,,New_Caledonian_Sea,,,,0.00
1279,Oceania,BarrierReefSea,Sea,sea,,,,,South_Coral_Sea,,,,0.00
1279,Oceania,BarrierReefSea,Sea,sea,,,,,South_Coral_Sea,,,,0.00
1280,Oceania,BarrierReefSea,Sea,sea,,,,,Cape_Farewell,,,,0.00
1280,Oceania,BarrierReefSea,Sea,sea,,,,,Cape_Farewell,,,,0.00
1281,Oceania,BarrierReefSea,Sea,sea,,,,,South_Coral_Sea,,,,0.00
1281,Oceania,BarrierReefSea,Sea,sea,,,,,South_Coral_Sea,,,,0.00
1282,Oceania,BarrierReefSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1282,Oceania,BarrierReefSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1283,Oceania,SEPacificSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1283,Oceania,SEPacificSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1284,Oceania,SEPacificSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1284,Oceania,SEPacificSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1285,Oceania,SEPacificSea,Sea,sea,,arctic,,,South_Pacific_Ocean,,,,0.00
1285,Oceania,SEPacificSea,Sea,sea,,arctic,,,South_Pacific_Ocean,,,,0.00
1286,Oceania,SEPacificSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1286,Oceania,SEPacificSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1287,Oceania,SEPacificSea,Sea,sea,,arctic,,,South_Pacific_Ocean,,,,0.00
1287,Oceania,SEPacificSea,Sea,sea,,arctic,,,South_Pacific_Ocean,,,,0.00
1288,America,SEPacificSea,Sea,sea,,arctic,,,South_Pacific_Ocean,,,,0.00
1288,America,SEPacificSea,Sea,sea,,arctic,,,South_Pacific_Ocean,,,,0.00
1289,America,SWAtlanticSea,Sea,sea,,arctic,,,Southern__Atlantic_Ocean,,,,0.00
1289,America,SWAtlanticSea,Sea,sea,,arctic,,,Southern__Atlantic_Ocean,,,,0.00
1290,America,SWAtlanticSea,Sea,sea,,arctic,,,Southern__Atlantic_Ocean,,,,0.00
1290,America,SWAtlanticSea,Sea,sea,,arctic,,,Southern__Atlantic_Ocean,,,,0.00
1291,America,SWAtlanticSea,Sea,sea,,arctic,,,Southern__Atlantic_Ocean,,,,0.00
1291,America,SWAtlanticSea,Sea,sea,,arctic,,,Southern__Atlantic_Ocean,,,,0.00
1292,Africa,SEAtlanticSea,Sea,sea,,arctic,,,Southern__Atlantic_Ocean,,,,0.00
1292,Africa,SEAtlanticSea,Sea,sea,,arctic,,,Southern__Atlantic_Ocean,,,,0.00
1293,Africa,SEAtlanticSea,Sea,sea,,arctic,,,Southern__Atlantic_Ocean,,,,0.00
1293,Africa,SEAtlanticSea,Sea,sea,,arctic,,,Southern__Atlantic_Ocean,,,,0.00
1294,Africa,SEAtlanticSea,Sea,sea,,arctic,,,Cape_of_Storms,,,,0.00
1294,Africa,SEAtlanticSea,Sea,sea,,arctic,,,Cape_of_Storms,,,,0.00
1295,Africa,SWIndianSea,Sea,sea,,arctic,,,South_Indian_Ocean,,,,0.00
1295,Africa,SWIndianSea,Sea,sea,,arctic,,,South_Indian_Ocean,,,,0.00
1296,Africa,SWIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1296,Africa,SWIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1297,Africa,SWIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1297,Africa,SWIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1298,Africa,SWIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1298,Africa,SWIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1299,Africa,SWIndianSea,Sea,sea,,arctic,,,The_Roaring_Forties,,,,0.00
1299,Africa,SWIndianSea,Sea,sea,,arctic,,,The_Roaring_Forties,,,,0.00
1300,Africa,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1300,Africa,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1301,Africa,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1301,Africa,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1302,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1302,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1303,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1303,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1304,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1304,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1305,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1305,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1306,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1306,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1307,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1307,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1308,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1308,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1309,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1309,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1310,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1310,Oceania,SEIndianSea,Sea,sea,,arctic,,,Southern__Indian_Ocean,,,,0.00
1311,Oceania,SEIndianSea,Sea,sea,,,,,Southern__Indian_Ocean,,,,0.00
1311,Oceania,SEIndianSea,Sea,sea,,,,,Southern__Indian_Ocean,,,,0.00
1312,Oceania,BarrierReefSea,Sea,sea,,,,,Bass_Strait,,,,0.00
1312,Oceania,BarrierReefSea,Sea,sea,,,,,Bass_Strait,,,,0.00
1313,Oceania,BarrierReefSea,Sea,sea,,,,,Cape_Howe,,,,0.00
1313,Oceania,BarrierReefSea,Sea,sea,,,,,Cape_Howe,,,,0.00
1314,Oceania,BarrierReefSea,Sea,sea,,,,,Tasman_Sea,,,,0.00
1314,Oceania,BarrierReefSea,Sea,sea,,,,,Tasman_Sea,,,,0.00
1315,Oceania,BarrierReefSea,Sea,sea,,,,,Tasman_Sea,,,,0.00
1315,Oceania,BarrierReefSea,Sea,sea,,,,,Tasman_Sea,,,,0.00
1316,Oceania,BarrierReefSea,Sea,sea,,,,,Tasman_Sea,,,,0.00
1316,Oceania,BarrierReefSea,Sea,sea,,,,,Tasman_Sea,,,,0.00
1317,Oceania,BarrierReefSea,Sea,sea,,,,,Tasman_Sea,,,,0.00
1317,Oceania,BarrierReefSea,Sea,sea,,,,,Tasman_Sea,,,,0.00
1318,Oceania,BarrierReefSea,Sea,sea,,,,,Cook_Strait,,,,0.00
1318,Oceania,BarrierReefSea,Sea,sea,,,,,Cook_Strait,,,,0.00
1319,Oceania,BarrierReefSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1319,Oceania,BarrierReefSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1320,Oceania,BarrierReefSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1320,Oceania,BarrierReefSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1321,Asia,NWPacificSea,Sea,sea,,,,,Northern_Pacific_Ocean,,,,0.00
1321,Asia,NWPacificSea,Sea,sea,,,,,Northern_Pacific_Ocean,,,,0.00
1322,Oceania,SEPacificSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1322,Oceania,SEPacificSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1323,Africa,SWIndianSea,Sea,sea,,arctic,,,The_Mascareignes,,,,0.00
1323,Africa,SWIndianSea,Sea,sea,,arctic,,,The_Mascareignes,,,,0.00
1324,Africa,SWIndianSea,Sea,sea,,,,,Coast_of_Tamatave,,,,0.00
1324,Africa,SWIndianSea,Sea,sea,,,,,Coast_of_Tamatave,,,,0.00
1325,Africa,SWIndianSea,Sea,sea,,,,,Diego_Suarez_Bay,,,,0.00
1325,Africa,SWIndianSea,Sea,sea,,,,,Diego_Suarez_Bay,,,,0.00
1326,Europe,Lake,Lake,river,,,,,Northern_Caspian_Sea,,,,
1327,Asia,Lake,Lake,river,,,,,Southern_Caspian_Sea,,,,
1328,Africa,SWIndianSea,Sea,sea,,,,,Coast_of_Ciskei,,,,0.00
1328,Africa,SWIndianSea,Sea,sea,,,,,Coast_of_Ciskei,,,,0.00
1329,Africa,SEAtlanticSea,Sea,sea,,,,,Table_Bay,,,,0.00
1329,Africa,SEAtlanticSea,Sea,sea,,,,,Table_Bay,,,,0.00
1330,Africa,SEAtlanticSea,Sea,sea,,arctic,,,Southern_Atlantic_Ocean,,,,0.00
1330,Africa,SEAtlanticSea,Sea,sea,,arctic,,,Southern_Atlantic_Ocean,,,,0.00
1331,Europe,NorthSeaSea,Sea,sea,,,,,Saint_George's_Channel,,,,0.00
1331,Europe,NorthSeaSea,Sea,sea,,,,,Saint_George's_Channel,,,,0.00
1332,Oceania,SEPacificSea,Sea,sea,,arctic,,,Central_Pacific_Ocean,,,,0.00
1332,Oceania,SEPacificSea,Sea,sea,,arctic,,,Central_Pacific_Ocean,,,,0.00
1333,Oceania,SEPacificSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1333,Oceania,SEPacificSea,Sea,sea,,,,,South_Pacific_Ocean,,,,0.00
1334,America,SWAtlanticSea,Sea,sea,,,,,Southern__Atlantic_Ocean,,,,0.00
1334,America,SWAtlanticSea,Sea,sea,,,,,Southern__Atlantic_Ocean,,,,0.00
1335,America,SWAtlanticSea,Sea,sea,,,,,Bahia_Blanca,,,,0.00
1335,America,SWAtlanticSea,Sea,sea,,,,,Bahia_Blanca,,,,0.00
1336,America,SEPacificSea,Sea,sea,,arctic,,,Easter_Island,,,,0.00
1336,America,SEPacificSea,Sea,sea,,arctic,,,Easter_Island,,,,0.00
1337,Oceania,OceaniaSea,Sea,sea,,,,,Milne_Bay,,,,0.00
1337,Oceania,OceaniaSea,Sea,sea,,,,,Milne_Bay,,,,0.00
1338,Oceania,OceaniaSea,Sea,sea,,arctic,,,Great_Barrier_Reef,,,,0.00
1338,Oceania,OceaniaSea,Sea,sea,,arctic,,,Great_Barrier_Reef,,,,0.00
1339,Oceania,OceaniaSea,Sea,sea,,,,,Papuan_Coast,,,,0.00
1339,Oceania,OceaniaSea,Sea,sea,,,,,Papuan_Coast,,,,0.00
1340,Oceania,OceaniaSea,Sea,sea,,,,,Kolepom_Bay,,,,0.00
1340,Oceania,OceaniaSea,Sea,sea,,,,,Kolepom_Bay,,,,0.00
1341,Oceania,OceaniaSea,Sea,sea,,,,,Arafuan_Sea,,,,0.00
1341,Oceania,OceaniaSea,Sea,sea,,,,,Arafuan_Sea,,,,0.00
1342,Oceania,OceaniaSea,Sea,sea,,,,,Gulf_of_Carpentaria,,,,0.00
1342,Oceania,OceaniaSea,Sea,sea,,,,,Gulf_of_Carpentaria,,,,0.00
1343,Oceania,OceaniaSea,Sea,sea,,,,,King_Sound,,,,0.00
1343,Oceania,OceaniaSea,Sea,sea,,,,,King_Sound,,,,0.00
1344,Oceania,OceaniaSea,Sea,sea,,,,,South_Timor_Sea,,,,0.00
1344,Oceania,OceaniaSea,Sea,sea,,,,,South_Timor_Sea,,,,0.00
1345,Asia,OceaniaSea,Sea,sea,,,,,Timor_Sea,,,,0.00
1345,Asia,OceaniaSea,Sea,sea,,,,,Timor_Sea,,,,0.00
1346,Asia,OceaniaSea,Sea,sea,,,,,Sea_of_Timor,,,,0.00
1346,Asia,OceaniaSea,Sea,sea,,,,,Sea_of_Timor,,,,0.00
1347,Asia,OceaniaSea,Sea,sea,,,,,Straits_of_Lombok,,,,0.00
1347,Asia,OceaniaSea,Sea,sea,,,,,Straits_of_Lombok,,,,0.00
1348,Asia,WPacificSea,Sea,sea,,,,,Moro_Gulf,,,,0.00
1348,Asia,WPacificSea,Sea,sea,,,,,Moro_Gulf,,,,0.00
1349,Asia,WPacificSea,Sea,sea,,,,,Sea_of_Palawan,,,,0.00
1349,Asia,WPacificSea,Sea,sea,,,,,Sea_of_Palawan,,,,0.00
1350,Asia,OceaniaSea,Sea,sea,,,,,Coast_of_Brunei,,,,0.00
1350,Asia,OceaniaSea,Sea,sea,,,,,Coast_of_Brunei,,,,0.00
1351,Asia,ThaiSea,Sea,sea,,,,,Cam_Rah_Bay,,,,0.00
1351,Asia,ThaiSea,Sea,sea,,,,,Cam_Rah_Bay,,,,0.00
1352,Asia,WPacificSea,Sea,sea,,,,,Manilla_Bay,,,,0.00
1352,Asia,WPacificSea,Sea,sea,,,,,Manilla_Bay,,,,0.00
1353,Asia,OceaniaSea,Sea,sea,,,,,Karimata_Strait,,,,0.00
1353,Asia,OceaniaSea,Sea,sea,,,,,Karimata_Strait,,,,0.00
1354,Asia,OceaniaSea,Sea,sea,,,,,Coast_of_Java,,,,0.00
1354,Asia,OceaniaSea,Sea,sea,,,,,Coast_of_Java,,,,0.00
1355,Asia,NEIndianSea,Sea,sea,,,,,Christmas_Island,,,,0.00
1355,Asia,NEIndianSea,Sea,sea,,,,,Christmas_Island,,,,0.00
1356,Asia,ThaiSea,Sea,sea,,,,,Mekong_Delta,,,,0.00
1356,Asia,ThaiSea,Sea,sea,,,,,Mekong_Delta,,,,0.00
1357,Asia,NEIndianSea,Sea,sea,,,,,Nicobar_Islands,,,,0.00
1357,Asia,NEIndianSea,Sea,sea,,,,,Nicobar_Islands,,,,0.00
1358,Asia,NEIndianSea,Sea,sea,,,,,Coast_of_Ajeh,,,,0.00
1358,Asia,NEIndianSea,Sea,sea,,,,,Coast_of_Ajeh,,,,0.00
1359,Asia,SWIndianSea,Sea,sea,,,,,Western_Oman_Sea,,,,0.00
1359,Asia,SWIndianSea,Sea,sea,,,,,Western_Oman_Sea,,,,0.00
1360,Africa,SWIndianSea,Sea,sea,,,,,Coast_of_Transkei,,,,0.00
1360,Africa,SWIndianSea,Sea,sea,,,,,Coast_of_Transkei,,,,0.00
1361,Europe,Lake,Lake,river,,,,,Lake_Ladoga,,,,
1362,Europe,ScandinaviaSea,Sea,sea,,,,,The_Skagerack,,,,0.00
1362,Europe,ScandinaviaSea,Sea,sea,,,,,The_Skagerack,,,,0.00
1363,Asia,GulfSea,Sea,sea,,,,,Persian_Gulf,,,,0.00
1363,Asia,GulfSea,Sea,sea,,,,,Persian_Gulf,,,,0.00
1364,America,SEPacificSea,Sea,sea,,,,,Atacama_Coast,,,,0.00
1364,America,SEPacificSea,Sea,sea,,,,,Atacama_Coast,,,,0.00
1365,Africa,SEAtlanticSea,Sea,sea,,,,,Ivory_Coast,,,,0.00
1365,Africa,SEAtlanticSea,Sea,sea,,,,,Ivory_Coast,,,,0.00
1366,Africa,SEAtlanticSea,Sea,sea,,,,,Southern__Atlantic_Ocean,,,,0.00
1366,Africa,SEAtlanticSea,Sea,sea,,,,,Southern__Atlantic_Ocean,,,,0.00
1367,America,SWAtlanticSea,Sea,sea,,,,,Southern__Atlantic_Ocean,,,,0.00
1367,America,SWAtlanticSea,Sea,sea,,,,,Southern__Atlantic_Ocean,,,,0.00
1368,Africa,NCAtlanticSea,Sea,sea,,tundra,,,Atlantic_Equatorial_Current,,,,-1
1368,Africa,NCAtlanticSea,Sea,sea,,tundra,,,Atlantic_Equatorial_Current,,,,-1
1369,America,Lake,Lake,sea,,,,,Lake_Ontario,,,,0.00
1369,America,Lake,Lake,sea,,,,,Lake_Ontario,,,,0.00
1370,America,Lake,Lake,sea,,,,,Lake_Erie,,,,0.00
1370,America,Lake,Lake,sea,,,,,Lake_Erie,,,,0.00
1371,America,Lake,Lake,sea,,,,,Lake_Michigan,,,,0.00
1371,America,Lake,Lake,sea,,,,,Lake_Michigan,,,,0.00
1372,America,Lake,Lake,sea,,,,,Lake_Superior,,,,0.00
1372,America,Lake,Lake,sea,,,,,Lake_Superior,,,,0.00
1373,America,CaribbeanSea,Sea,sea,,,,,Tampa_Bay,,,,0.00
1373,America,CaribbeanSea,Sea,sea,,,,,Tampa_Bay,,,,0.00
1374,America,SEPacificSea,Sea,sea,,,,,South_Chilean_Coast,,,,0.00
1374,America,SEPacificSea,Sea,sea,,,,,South_Chilean_Coast,,,,0.00
1375,America,CaribbeanSea,Sea,sea,,,,,Greater_Antillas,,,,0.00
1375,America,CaribbeanSea,Sea,sea,,,,,Greater_Antillas,,,,0.00
1376,America,SWAtlanticSea,Sea,sea,,,,,Southern_Atlantic_Ocean,,,,0.00
1376,America,SWAtlanticSea,Sea,sea,,,,,Southern_Atlantic_Ocean,,,,0.00
1377,America,SWAtlanticSea,Sea,sea,,,,,Southern_Atlantic_Ocean,,,,0.00
1377,America,SWAtlanticSea,Sea,sea,,,,,Southern_Atlantic_Ocean,,,,0.00
1378,America,CaribbeanSea,Sea,sea,,,,,Lesser_Antillas,,,,0.00
1378,America,CaribbeanSea,Sea,sea,,,,,Lesser_Antillas,,,,0.00
1379,,,,river,,,,,Columbia_River,,,,
1380,,,,river,,,,,Sacramento_River,,,,
1381,,,,river,,,,,Colorado_River,,,,
1382,,,,river,,,,,Rio_Grande_River,,,,
1383,,,,river,,,,,Matagorda_River,,,,
1384,,,,river,,,,,Murray_River,,,,
1385,,,,river,,,,,Savannah_River,,,,
1386,,,,river,,,,,Charles_River,,,,
1387,,,,river,,,,,Santee_River,,,,
1388,,,,river,,,,,James_River,,,,
1389,,,,river,,,,,Ganges_River,,,,
1390,,,,river,,,,,Volga_River,,,,
1391,,,,river,,,,,Danube_River,,,,
1392,,,,river,,,,,Connecticut_River,,,,
1393,,,,river,,,,,Kenebec_River,,,,
1394,,,,river,,,,,Red_River,,,,
1395,,,,river,,,,,Ste._Croix_River,,,,
1396,,,,river,,,,,St._John_River,,,,
1397,,,,river,,,,,Lake_Constance,,,,
1398,,,,river,,,,,Athabasca_River,,,,0.00
1398,,,,river,,,,,Athabasca_River,,,,0.00
1399,,,,river,,,,,Orinoco_River,,,,
1400,,,,river,,,,,Maroni_River,,,,0.00
1400,,,,river,,,,,Maroni_River,,,,0.00
1401,,,,river,,,,,Rhine_River,,,,
1402,,,,river,,,,,Parana_River,,,,
1403,,,,river,,,,,Orange_River,,,,
1404,,,,river,,,,,Great_Fish_River,,,,
1405,,,,river,,,,,Limpopo_River,,,,
1406,,,,river,,,,,Zambeze_River,,,,
1407,,,,river,,,,,Congo_River,,,,
1408,,,,river,,,,,Rufiji_River,,,,
1409,,,,river,,,,,Ougawe_River,,,,
1410,,,,river,,,,,Niger_River,,,,
1411,,,,river,,,,,Nile_River,,,,
1412,,,,river,,,,,Senegal_River,,,,
1413,,,,river,,,,,Tajo_River,,,,
1414,,,,river,,,,,Ebro_River,,,,
1415,,,,river,,,,,Garonne_River,,,,
1416,,,,river,,,,,Rh�ne_River,,,,
1417,,,,river,,,,,Loire_River,,,,0.00
1417,,,,river,,,,,Loire_River,,,,0.00
1418,,,,river,,,,,Seine_River,,,,
1419,,,,river,,,,,Po_River,,,,
1420,,,,river,,,,,Maas_River,,,,
1421,,,,river,,,,,Panaima_River,,,,
1422,,,,river,,,,,Thames_River,,,,
1423,,,,river,,,,,Weser_River,,,,
1424,,,,river,,,,,Elbe_River,,,,
1425,,,,river,,,,,Oder_River,,,,
1426,,,,river,,,,,Vistula_River,,,,
1427,,,,river,,,,,Amazon_River,,,,
1428,,,,river,,,,,Dniester_River,,,,
1429,,,,river,,,,,Dvina_River,,,,
1430,,,,river,,,,,Dniepr_River,,,,
1431,,,,river,,,,,Sakarya_River,,,,
1432,,,,river,,,,,Kizil_River,,,,
1433,,,,river,,,,,Ran_River,,,,
1434,,,,river,,,,,Saguenay_River,,,,
1435,,,,river,,,,,Donets_River,,,,
1436,,,,river,,,,,Susquehanna_River,,,,
1437,,,,river,,,,,Jordan_River,,,,
1438,,,,river,,,,,Ob_River,,,,
1439,,,,river,,,,,Irtych_River,,,,
1440,,,,river,,,,,Ob_River,,,,
1441,,,,river,,,,,Ienissei_River,,,,
1442,,,,river,,,,,Lake_Baikal_&_Selenga_River,,,,
1443,,,,river,,,,,Indus_River,,,,
1444,,,,river,,,,,Hudson_River,,,,
1445,,,,river,,,,,Amur_River,,,,
1446,,,,river,,,,,Yalu_River,,,,
1447,,,,river,,,,,Houang_Ho_River,,,,
1448,,,,river,,,,,Yang_Tse_River,,,,
1449,,,,river,,,,,Pearl_River,,,,
1450,,,,river,,,,,Mississippi_&_Ohio_Rivers,,,,
1451,,,,river,,,,,Mahakan_River,,,,
1452,,,,river,,,,,Kahajan_River,,,,
1453,,,,river,,,,,Lake_Tiberiade,,,,
1454,,,,river,,,,,Dead_Sea,,,,
1455,,,,river,,,,,Lake_Peipus,,,,
1456,,,,river,,,,,Mekong_River,,,,
1457,,,,river,,,,,Fraser_River,,,,
1458,,,,river,,,,,M�laren,,,,
1459,,,,river,,,,,Hj�lmaren,,,,
1460,,,,river,,,,,Lake_V�nern,,,,
1461,,,,river,,,,,Lake_V�ttern,,,,
1462,,,,river,,,,,Lake_Geneva,,,,
1463,,,,river,,,,,Niagara_Falls,,,,
1464,,,,river,,,,,Great_Rapid_River,,,,
1465,,,,river,,,,,Illinois_River,,,,
1466,Europe,Scandinavia,Denmark,mountain,catholic,tundra,scandinavian,fish,Iceland,0,1,1,0.00
1466,Europe,Scandinavia,Denmark,mountain,catholic,tundra,scandinavian,fish,Iceland,0,1,1,0.00
1466,Europe,Scandinavia,Denmark,mountain,catholic,tundra,scandinavian,fish,Iceland,0,1,1,0.00
1467,Asia,Siberia,Amur,mountain,pagan,tundra,altai,fur,Nagorje,2,2,1,0.00
1467,Asia,Siberia,Amur,mountain,pagan,tundra,altai,fur,Nagorje,2,2,1,0.00
1467,Asia,Siberia,Amur,mountain,pagan,tundra,altai,fur,Nagorje,2,2,1,0.00
1468,Asia,Siberia,Amur,mountain,pagan,tundra,altai,fur,Khretset,2,2,1,0.00
1468,Asia,Siberia,Amur,mountain,pagan,tundra,altai,fur,Khretset,2,2,1,0.00
1468,Asia,Siberia,Amur,mountain,pagan,tundra,altai,fur,Khretset,2,2,1,0.00
1469,Europe,Scandinavia,Sweden,forest,catholic,ncontinental,scandinavian,naval_supplies,G�strikland,0,3,1,0.00
1469,Europe,Scandinavia,Sweden,forest,catholic,ncontinental,scandinavian,naval_supplies,G�strikland,0,3,1,0.00
1469,Europe,Scandinavia,Sweden,forest,catholic,ncontinental,scandinavian,naval_supplies,G�strikland,0,3,1,0.00
1470,Europe,Eastern Europe,Russian North,marsh,orthodox,tundra,ugric,fur,Karelia,0,1,1,0.00
1470,Europe,Eastern Europe,Russian North,marsh,orthodox,tundra,ugric,fur,Karelia,0,1,1,0.00
1470,Europe,Eastern Europe,Russian North,marsh,orthodox,tundra,ugric,fur,Karelia,0,1,1,0.00
1471,,,,river,,,,,Alabama_River,,,,
1472,,,,river,,,,,St.Lawrence_River,,,,
1473,America,North America,Oregon,forest,pagan,temperate,navajo,fur,Oregon,5,5,2,0.00
1473,America,North America,Oregon,forest,pagan,temperate,navajo,fur,Oregon,5,5,2,0.00
1473,America,North America,Oregon,forest,pagan,temperate,navajo,fur,Oregon,5,5,2,0.00
1474,America,North America,Oregon,mountain,pagan,temperate,navajo,grain,Sierra_Nevada,5,2,1,0.00
1474,America,North America,Oregon,mountain,pagan,temperate,navajo,grain,Sierra_Nevada,5,2,1,0.00
1474,America,North America,Oregon,mountain,pagan,temperate,navajo,grain,Sierra_Nevada,5,2,1,0.00
1475,America,North America,California,mountain,pagan,temperate,navajo,grain,Tonopah,5,2,1,0.00
1475,America,North America,California,mountain,pagan,temperate,navajo,grain,Tonopah,5,2,1,0.00
1475,America,North America,California,mountain,pagan,temperate,navajo,grain,Tonopah,5,2,1,0.00
1476,America,North America,California,mountain,pagan,temperate,navajo,grain,Inyo,5,2,1,0.00
1476,America,North America,California,mountain,pagan,temperate,navajo,grain,Inyo,5,2,1,0.00
1476,America,North America,California,mountain,pagan,temperate,navajo,grain,Inyo,5,2,1,0.00
1477,America,North America,Nevada,desert,pagan,desertic,navajo,salt,Utah,5,2,1,0.00
1477,America,North America,Nevada,desert,pagan,desertic,navajo,salt,Utah,5,2,1,0.00
1477,America,North America,Nevada,desert,pagan,desertic,navajo,salt,Utah,5,2,1,0.00
1478,America,North America,Nevada,desert,pagan,desertic,navajo,salt,Moab,5,1,1,0.00
1478,America,North America,Nevada,desert,pagan,desertic,navajo,salt,Moab,5,1,1,0.00
1478,America,North America,Nevada,desert,pagan,desertic,navajo,salt,Moab,5,1,1,0.00
